longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,location_name
-117.15,34.83,30,5370,1062,2778,944,3.099,66800,INLAND,"RVH2+X2 Barstow, CA, USA"
-117.96,33.78,26,2136,557,1528,537,2.4931,236100,<1H OCEAN,"9911 Lenore Dr, Garden Grove, CA 92841, USA"
-122.05,37.38,23,3200,907,2029,866,3.5649,450000,<1H OCEAN,"Washington & Leota, Sunnyvale, CA 94086, USA"
-120.29,37.94,17,1459,297,753,271,3.05,144800,INLAND,"WPQ6+X2 Soulsbyville, CA, USA"
-118.12,34.02,36,1595,383,1105,359,2.4286,205600,<1H OCEAN,"Beverly/20th, Montebello, CA 90640, USA"
-121.32,37.94,36,40,10,64,14,2.625,55000,INLAND,"798 Port Rd 21, Stockton, CA 95206, USA"
-118.15,33.78,35,2768,752,1277,651,3.6193,250000,NEAR OCEAN,"1070 Loma Ave, Long Beach, CA 90804, USA"
-118.29,33.98,41,1582,416,1422,370,1.0516,108300,<1H OCEAN,"920 W 65th St, Los Angeles, CA 90044, USA"
-118.26,34.02,41,848,323,1428,313,1.5603,109600,<1H OCEAN,"755 E 27th St, Los Angeles, CA 90011, USA"
-117.93,33.83,32,1792,411,1131,381,2.4942,186300,<1H OCEAN,"1305 W Broadway, Anaheim, CA 92802, USA"
-119.32,36.19,11,3136,620,2013,583,3.335,69700,INLAND,"1799 E Bridger Ave, Tulare, CA 93274, USA"
-123,38.33,8,3223,637,851,418,5.6445,364800,NEAR OCEAN,"8XHX+XX Bodega Bay, CA, USA"
-118.14,34.15,17,1896,674,971,652,0.8438,175000,<1H OCEAN,"241 N Oakland Ave, Pasadena, CA 91101, USA"
-122.26,38.15,16,3921,727,2830,680,4.5053,123700,NEAR BAY,"1122 Roleen Dr, Vallejo, CA 94589, USA"
-122.4,37.71,40,1883,397,1411,438,3.0469,238000,NEAR BAY,"448 Peninsula Ave, San Francisco, CA 94134, USA"
-120.45,36.86,34,673,173,539,182,2.3523,66000,INLAND,"VH52+X2 Firebaugh, CA, USA"
-121.88,38,16,2605,440,1352,408,4.1947,140300,INLAND,"3918 Meadowbrook Cir, Pittsburg, CA 94565, USA"
-118.19,33.96,28,3507,969,3740,970,2.0162,142000,<1H OCEAN,"8226 Salt Lake Ave, Cudahy, CA 90201, USA"
-121.94,37.33,37,818,269,576,261,2.1902,250000,<1H OCEAN,"2209 Laurelei Ave, San Jose, CA 95128, USA"
-122,37.4,17,5121,1017,1470,968,2.9706,81300,<1H OCEAN,"448 Avenida Alondra, Sunnyvale, CA 94089, USA"
-117.01,34.9,34,2194,519,1326,515,2.1056,72000,INLAND,"1160 Taos Dr, Barstow, CA 92311, USA"
-117.3,34.15,38,740,163,332,138,2.4107,88000,INLAND,"760 W Marshall Blvd, San Bernardino, CA 92405, USA"
-121.88,37.32,38,1787,508,2113,530,2.6386,177600,<1H OCEAN,"60 Willow St, San Jose, CA 95110, USA"
-118.16,34.08,43,1523,378,1338,352,3.2031,144600,<1H OCEAN,"3216 Midvale Pl, Alhambra, CA 91803, USA"
-120.84,37.92,27,471,84,195,72,3.3333,208300,INLAND,"19400 Milton Rd, Farmington, CA 95230, USA"
-118.3,34.03,41,1653,426,1868,393,1.78,162500,<1H OCEAN,"2730 Normandie Ave, Los Angeles, CA 90007, USA"
-118.48,34.02,25,1583,460,983,422,2.7019,293800,<1H OCEAN,"1711 14th St, Santa Monica, CA 90404, USA"
-118.27,33.95,29,1579,351,1056,322,2.3056,98500,<1H OCEAN,"9503 1/2 San Pedro St, Los Angeles, CA 90003, USA"
-118.43,34.14,44,1693,239,498,216,10.9237,500001,<1H OCEAN,"3786 Koster Ave, Sherman Oaks, CA 91423, USA"
-117.94,33.86,33,1013,312,706,266,2.1432,197500,<1H OCEAN,"907 W Orangethorpe Ave, Fullerton, CA 92832, USA"
-121.23,38.65,19,2926,476,1349,480,4.6437,212900,INLAND,"4620 Martsmith Way, Fair Oaks, CA 95628, USA"
-118.23,34.23,34,2377,362,1055,362,6,367100,<1H OCEAN,"2361 Chapman Rd, La Crescenta-Montrose, CA 91214, USA"
-117.96,33.68,25,2004,349,1085,343,4.7656,230700,<1H OCEAN,"19451 Perch Cir, Huntington Beach, CA 92646, USA"
-118.42,34.16,25,2769,566,1201,545,3.6641,386100,<1H OCEAN,"13150 Morrison St, Sherman Oaks, CA 91423, USA"
-118.21,33.92,36,602,150,645,145,3.1964,115400,<1H OCEAN,"11901 Long Beach Blvd, Lynwood, CA 90262, USA"
-121.94,38.35,8,3157,559,1758,569,4.412,140100,INLAND,"184 Richard Pl, Vacaville, CA 95687, USA"
-124.09,40.88,50,921,187,420,187,2.2188,105800,NEAR OCEAN,"2048 Eastern Ave, Arcata, CA 95521, USA"
-118.29,34.02,26,2001,582,2044,557,1.1563,118800,<1H OCEAN,"3710 McClintock Ave, Los Angeles, CA 90089, USA"
-121.89,37.38,3,4778,1047,2522,990,5.7695,271400,<1H OCEAN,"1478 Parkmont Dr, San Jose, CA 95131, USA"
-118.48,34.07,40,3351,484,1564,523,8.5153,500001,<1H OCEAN,"575 N Tigertail Rd, Los Angeles, CA 90049, USA"
-118.19,33.86,35,1133,296,774,271,2.2381,137500,<1H OCEAN,"268 E South St, Long Beach, CA 90805, USA"
-118.24,34.23,42,1541,280,753,264,5.1028,292100,<1H OCEAN,"4813 La Crescenta Ave, La Crescenta-Montrose, CA 91214, USA"
-118.27,34,47,780,237,888,215,1.75,95800,<1H OCEAN,"320 E 47th Pl, Los Angeles, CA 90011, USA"
-118.11,33.9,35,2604,495,1465,470,4.4896,184600,<1H OCEAN,"14500 McNab Ave, Bellflower, CA 90706, USA"
-122.05,37.55,23,4247,835,2357,823,5.1321,211300,NEAR BAY,"6107 Jarvis Ave, Newark, CA 94560, USA"
-122.44,37.8,52,1724,412,540,319,4.2857,500001,NEAR BAY,"2229-2231 Chestnut St, San Francisco, CA 94123, USA"
-115.56,32.78,35,1185,202,615,191,4.6154,86200,INLAND,"735 Yucca Dr, El Centro, CA 92243, USA"
-117.86,33.72,32,1461,340,1909,346,3.5511,159100,<1H OCEAN,"2066 S Halladay St, Santa Ana, CA 92707, USA"
-117.05,34.01,27,5484,1205,2645,1131,2.1927,116700,INLAND,"34595 Ave H, Yucaipa, CA 92399, USA"
-120.7,35.76,15,1914,425,1130,421,2.2165,90600,<1H OCEAN,"Q75X+XX San Miguel, CA, USA"
-118.2,34.03,37,1583,392,1776,377,2.7266,140800,<1H OCEAN,"639 S Lorena St, Los Angeles, CA 90023, USA"
-121,37.67,27,2278,479,995,449,2.5148,110200,INLAND,"500 Gayle Ave, Modesto, CA 95350, USA"
-116.92,33.63,18,397,89,239,80,2.8125,143800,INLAND,"J3HH+XX Sage, CA, USA"
-122.43,37.8,52,1976,726,1045,669,3.6893,475000,NEAR BAY,"1832 Greenwich St, San Francisco, CA 94123, USA"
-116.98,32.74,17,3943,843,1995,766,2.6944,158300,<1H OCEAN,"3251 S Barcelona St, Spring Valley, CA 91977, USA"
-117.87,33.75,26,411,114,448,95,1.7019,350000,<1H OCEAN,"333 W Santa Ana Blvd # 200, Santa Ana, CA 92701, USA"
-118.24,33.97,41,1182,346,1644,346,2.1473,115100,<1H OCEAN,"7685 Walnut Dr, Los Angeles, CA 90001, USA"
-117.88,34.13,25,2559,654,1674,623,2.8547,155600,<1H OCEAN,"19035 Orangepath St W, Glendora, CA 91741, USA"
-117.4,34.18,16,1769,254,1778,251,5.3671,181800,INLAND,"5HJX+2X Muscoy, CA, USA"
-122.7,38.33,26,1887,381,1060,364,3.0078,160400,<1H OCEAN,"357 Burton Ave, Rohnert Park, CA 94928, USA"
-117.91,33.82,32,1408,307,1331,284,3.7014,179600,<1H OCEAN,"1032 S Lemon St, Anaheim, CA 92805, USA"
-117.43,33.99,18,3307,547,1738,457,4.566,116900,INLAND,"6371 Ave De Palma, Riverside, CA 92509, USA"
-118.2,34.03,52,774,209,813,203,2.3472,135200,<1H OCEAN,"639 S Lorena St, Los Angeles, CA 90023, USA"
-121.77,36.87,37,424,65,266,64,3.3472,293800,NEAR OCEAN,"Cabrillo Hwy, Watsonville, CA 95076, USA"
-121.68,39.11,19,1366,220,596,203,4.0625,141700,INLAND,"486C+22 Yuba City, CA, USA"
-119.81,36.77,48,1805,329,741,331,2.5804,78900,INLAND,"128 E Yale Ave, Fresno, CA 93704, USA"
-121.36,38.67,17,2770,684,1471,624,2.3683,82500,INLAND,"5616 Hillsdale Blvd, Sacramento, CA 95842, USA"
-122.87,38.43,36,1987,387,1065,347,4.0446,172200,<1H OCEAN,"2699 Railroad St, Graton, CA 95444, USA"
-118.08,33.77,26,2461,562,971,544,2.1944,87500,<1H OCEAN,"13311 Del Monte Dr, Seal Beach, CA 90740, USA"
-117.14,33.39,17,2889,587,1931,510,3.8547,208300,<1H OCEAN,"1047 Rice Canyon Rd, Fallbrook, CA 92028, USA"
-120.43,36.18,29,579,116,218,99,2.1458,104200,INLAND,"5HJC+22 Coalinga, CA, USA"
-120.77,38.38,15,4221,816,1737,743,2.3125,128600,INLAND,"13850 Running Gold Rd, Sutter Creek, CA 95685, USA"
-118.06,34.1,38,1960,330,874,308,4.8594,265900,<1H OCEAN,"9568 Broadway, Temple City, CA 91780, USA"
-121.95,37.36,27,3236,832,2230,798,3.5625,208600,<1H OCEAN,"990 Parker Ct, Santa Clara, CA 95050, USA"
-118.28,34.02,52,281,103,470,96,1.9375,38800,<1H OCEAN,"453 W 35th St, Los Angeles, CA 90007, USA"
-122.11,37.7,29,1298,306,835,338,2.3274,170400,NEAR BAY,"1734 163rd Ave, San Leandro, CA 94578, USA"
-117.18,34.06,28,699,180,432,168,2.1875,81900,INLAND,"510 6th St, Redlands, CA 92374, USA"
-119.25,36.56,35,1675,373,1131,316,1.6722,59100,INLAND,"HP6X+2X East Orosi, CA, USA"
-117.95,33.92,18,2825,660,1590,643,3.6106,153600,<1H OCEAN,"440 Buena Vista Ave, La Habra, CA 90631, USA"
-118.18,33.78,17,1419,436,1300,360,2.0769,100000,NEAR OCEAN,"1035 Lewis Ave, Long Beach, CA 90813, USA"
-121.29,38.65,27,2744,464,1340,452,3.8816,147300,INLAND,"7450 Heather Rd, Fair Oaks, CA 95628, USA"
-122.42,37.65,39,4402,894,2941,887,3.8565,239800,NEAR OCEAN,"119 Fir Ave, South San Francisco, CA 94080, USA"
-122.27,38,12,1592,242,969,233,6.1576,248700,NEAR BAY,"163 Oriole Ct, Hercules, CA 94547, USA"
-121.47,38.53,44,543,146,506,125,1.3646,65400,INLAND,"3416 25th Ave, Sacramento, CA 95820, USA"
-122.48,38.9,10,304,63,161,61,2.1964,112500,INLAND,"WG2C+22 Clearlake, CA, USA"
-119.71,34.42,23,2068,658,1898,570,2.5506,230800,<1H OCEAN,"355 W Victoria St, Santa Barbara, CA 93101, USA"
-118.45,34.18,39,1810,388,839,380,3.7171,228800,<1H OCEAN,"6001 Van Nuys Blvd, Van Nuys, CA 91401, USA"
-122.37,37.94,40,1064,266,912,239,1.0521,69100,NEAR BAY,"574 Garrard Blvd, Richmond, CA 94801, USA"
-120.97,37.68,16,2349,446,1302,392,3.1625,130300,INLAND,"1601 Falmouth Way, Modesto, CA 95355, USA"
-119.53,34.41,8,1705,400,886,391,3.9659,297400,<1H OCEAN,"4250 Upson Rd, Carpinteria, CA 93013, USA"
-117.12,33.14,16,1710,272,1025,267,4.1641,163600,<1H OCEAN,"1833 Mills Ct, San Marcos, CA 92069, USA"
-117.11,32.97,9,1531,242,850,240,6.0862,263600,<1H OCEAN,"13883 Freeport Rd, San Diego, CA 92129, USA"
-117.17,32.74,39,3803,806,1567,775,3.7039,361500,NEAR OCEAN,"3305 Falcon St, San Diego, CA 92103, USA"
-121.49,38.57,51,1492,385,736,365,1.7155,108800,INLAND,"16th Street Station (WB), Sacramento, CA 95811, USA"
-119.76,36.71,29,1745,441,1530,391,1.5611,44400,INLAND,"2516 E Barton Square, Fresno, CA 93725, USA"
-122.35,37.96,36,2191,531,1563,524,2.5164,114200,NEAR BAY,"1950 19th St, San Pablo, CA 94806, USA"
-122.52,37.92,47,793,163,334,151,5.8509,317800,NEAR BAY,"14 Fairview Ave, Corte Madera, CA 94925, USA"
-120.11,36.96,17,3344,570,1624,536,3.8952,95300,INLAND,"14485 Rd 24, Madera, CA 93637, USA"
-117.03,33.89,6,78,11,27,10,3.125,187500,INLAND,"VXR9+2X Beaumont, CA, USA"
-123.17,39.15,30,1904,331,816,325,4.425,161900,<1H OCEAN,"2080 Ridge Rd, Ukiah, CA 95482, USA"
-121.99,37.56,18,5505,1005,2641,971,5,269700,<1H OCEAN,"38146 Ann Ct, Fremont, CA 94536, USA"
-117.3,34.53,38,1643,489,1196,406,1.2275,64100,INLAND,"16650 Union St, Victorville, CA 92395, USA"
-118.44,34.05,22,3970,871,1588,791,4.8618,500001,<1H OCEAN,"1769 Kelton Ave, Los Angeles, CA 90024, USA"
-119,35.35,35,1164,277,992,284,1.4015,48700,INLAND,"205 E Terrace Way, Bakersfield, CA 93304, USA"
-118.31,34.02,52,1832,441,1186,420,1.2434,98400,<1H OCEAN,"1736 W 37th Pl, Los Angeles, CA 90018, USA"
-117.22,33.2,31,1736,277,801,292,4.4844,205500,<1H OCEAN,"1784 Alta Vista Dr, Vista, CA 92084, USA"
-120.99,39.18,23,2550,457,1016,405,3.6607,153000,INLAND,"14895 Meadow Dr, Grass Valley, CA 95945, USA"
-118.26,34.09,51,1532,366,669,333,3.6434,278800,<1H OCEAN,"1859 Silent Era Dr, Los Angeles, CA 90026, USA"
-118.35,33.97,33,1495,474,1272,447,2.0694,143500,<1H OCEAN,"363 E Beach Ave, Inglewood, CA 90302, USA"
-117.92,33.74,24,5321,1063,4011,1047,4.3882,189300,<1H OCEAN,"509 S Harbor Blvd, Santa Ana, CA 92704, USA"
-122.51,37.97,37,4296,1089,2100,1025,3.2462,329400,NEAR BAY,"31 Alta Vista Way, San Rafael, CA 94901, USA"
-119.67,36.74,19,2788,614,1365,525,2.7813,120300,INLAND,"6694 E Kings Canyon Rd, Fresno, CA 93727, USA"
-117.96,33.74,19,1783,415,1025,383,4.1484,230000,<1H OCEAN,"15320 Swallow Ln, Westminster, CA 92683, USA"
-118.28,34.04,48,1521,513,1772,458,2.2232,162500,<1H OCEAN,"1718 S Union Ave, Los Angeles, CA 90015, USA"
-118.25,34.23,41,1979,496,1157,459,4.4083,217700,<1H OCEAN,"3232 Foothill Blvd, Glendale, CA 91214, USA"
-118.36,34.07,40,1821,447,777,441,2.3375,355200,<1H OCEAN,"408 S Fairfax Ave, Los Angeles, CA 90036, USA"
-120.96,37.48,32,1256,212,682,236,2.9844,135900,INLAND,"1319 S Central Ave, Turlock, CA 95380, USA"
-117.08,33.11,31,1832,444,1669,463,2.2146,116700,<1H OCEAN,"491 W 11th Ave, Escondido, CA 92025, USA"
-118.46,34.25,33,2202,433,1135,407,4.2143,224200,<1H OCEAN,"15000 Lassen St, Mission Hills, CA 91345, USA"
-122.28,37.82,52,1170,235,701,233,1.6098,87500,NEAR BAY,"1040 28th St, Oakland, CA 94608, USA"
-121.78,37.34,21,1959,292,891,300,7.375,338400,<1H OCEAN,"2532 Klein Rd, San Jose, CA 95148, USA"
-120.87,37.77,9,4838,920,2460,923,3.5959,142700,INLAND,"Q49J+X2 Oakdale, CA, USA"
-119.23,34.27,29,3298,804,1509,711,3.8125,244500,NEAR OCEAN,"446 Citadel Ave, Ventura, CA 93003, USA"
-121.73,38.54,18,974,317,521,317,1.0633,137500,INLAND,"Cowell Blvd & Research Park Drive (WB), Davis, CA 95618, USA"
-122.53,37.94,18,878,255,384,247,4.7344,200000,NEAR BAY,"240 Doherty Dr, Larkspur, CA 94939, USA"
-117.95,33.89,17,1665,247,755,254,6.5764,349000,<1H OCEAN,"1705 W Las Lanas Ln, Fullerton, CA 92833, USA"
-123.21,39.13,27,1531,266,822,234,4.0469,127400,<1H OCEAN,"1354 Rose Ave, Ukiah, CA 95482, USA"
-118.38,33.82,35,3053,623,1311,589,5.1589,439200,NEAR OCEAN,"418 Avenue E, Redondo Beach, CA 90277, USA"
-118.43,34.21,17,3667,1209,2636,1054,2.425,175500,<1H OCEAN,"7670 Woodman Ave, Panorama City, CA 91402, USA"
-118.36,33.83,35,2828,487,1439,490,5.6013,350200,<1H OCEAN,"21814 Marjorie Ave, Torrance, CA 90503, USA"
-117.23,33.21,21,1934,386,861,381,3.6181,213800,<1H OCEAN,"839 Williamston St, Vista, CA 92084, USA"
-121.38,38.67,38,1001,228,597,226,2.2788,73400,INLAND,"5629 Georgia Dr, North Highlands, CA 95660, USA"
-120.22,39.35,8,1872,281,203,71,4.5882,198400,INLAND,"12797 Falcon Point Pl, Truckee, CA 96161, USA"
-118.36,33.99,45,2005,368,909,364,4.6406,268900,<1H OCEAN,"5640 S Fairfax Ave, Windsor Hills, CA 90056, USA"
-118.43,34.24,35,1488,293,1112,288,4.4688,182500,<1H OCEAN,"9369 Beachy Ave, Arleta, CA 91331, USA"
-122.39,40.59,26,1279,438,1276,420,1.2404,81300,INLAND,"1066 Gilbert St, Redding, CA 96001, USA"
-122.51,37.76,40,2320,562,1499,521,3.2792,260800,NEAR OCEAN,"Great Highway Park at Judah, 1300 Upper Great Hwy, San Francisco, CA 94122, USA"
-118.14,33.77,51,2812,621,1171,566,3.875,342900,NEAR OCEAN,"4511 E Colorado St, Long Beach, CA 90814, USA"
-118.23,34.11,35,4148,971,3220,892,3.3389,187100,<1H OCEAN,"3528 Parrish Ave, Los Angeles, CA 90065, USA"
-117.1,32.58,17,2046,559,1585,530,2.25,132800,NEAR OCEAN,"923 Harwood St, San Diego, CA 92154, USA"
-117.13,33.14,16,1649,278,993,277,4.8526,170700,<1H OCEAN,"222 Avenida Chapala, San Marcos, CA 92069, USA"
-121.96,37.33,26,3269,788,1427,696,4.2136,288300,<1H OCEAN,"324 Cypress Ave, Santa Clara, CA 95050, USA"
-122.24,37.86,52,1668,225,517,214,7.8521,500001,NEAR BAY,"36 Slater Ln, Berkeley, CA 94705, USA"
-121.88,37.36,42,2087,402,1342,423,4.2149,199000,<1H OCEAN,"1041 De Mattei Ct, San Jose, CA 95112, USA"
-124.14,41.06,32,1020,215,421,198,3.0208,143400,NEAR OCEAN,"265 Parker Creek Dr, Trinidad, CA 95570, USA"
-119.72,36.81,28,1651,305,780,309,2.9453,72200,INLAND,"486 W Keats Ave, Clovis, CA 93612, USA"
-122.42,37.73,50,3426,769,2261,671,2.888,246400,NEAR BAY,"73 Gladstone Dr, San Francisco, CA 94112, USA"
-117.25,34.15,30,1770,380,990,348,3.3,97600,INLAND,"25418 Edgemont Dr, San Bernardino, CA 92404, USA"
-118.12,34.7,7,4915,885,2833,874,4.3229,130000,INLAND,"44924 5th St E, Lancaster, CA 93535, USA"
-118.28,34,44,2636,725,2182,651,1.432,124000,<1H OCEAN,"366 W 47th Pl, Los Angeles, CA 90037, USA"
-122.29,37.78,42,1241,309,821,300,1.9427,102200,NEAR BAY,"2000 Glenview St, Alameda, CA 94501, USA"
-117.99,34.08,35,1032,207,954,191,2.8906,134800,INLAND,"13001 Ramona Blvd # D, Irwindale, CA 91706, USA"
-115.56,32.79,18,1178,438,1377,429,1.3373,58300,INLAND,"752 W Brighton Ave, El Centro, CA 92243, USA"
-117.7,33.65,16,3388,492,1249,463,6.1863,355600,<1H OCEAN,"21522 Vía Serpiente, Lake Forest, CA 92630, USA"
-120.35,36.14,9,2671,647,1484,541,1.7075,60400,INLAND,"373 Harrison St, Coalinga, CA 93210, USA"
-118.23,33.96,36,1062,270,1136,273,1.6597,109100,<1H OCEAN,"8440 Alameda St, Walnut Park, CA 90255, USA"
-122.34,37.94,42,2206,451,989,444,3.125,143900,NEAR BAY,"624 29th St, Richmond, CA 94804, USA"
-122.4,37.58,26,3281,486,1145,480,6.358,500001,NEAR OCEAN,"1735 Hunt Dr, Burlingame, CA 94010, USA"
-117.21,32.87,12,1428,303,528,269,4.1429,254400,NEAR OCEAN,"4545 La Jolla Village Dr, San Diego, CA 92122, USA"
-120.3,38.9,11,1961,435,113,53,0.9227,95500,INLAND,"WP22+22 Jones Place, CA, USA"
-117.12,32.58,34,2003,466,1226,443,3.0613,136700,NEAR OCEAN,"601 Elm Ave, Imperial Beach, CA 91932, USA"
-118.01,33.71,18,6565,1357,3079,1248,4.7515,295600,<1H OCEAN,"6792 Baker Dr, Huntington Beach, CA 92647, USA"
-117.93,33.68,33,2664,432,1197,429,5.069,264200,<1H OCEAN,"2996 Ceylon Dr, Costa Mesa, CA 92626, USA"
-118.31,33.73,52,2025,361,957,363,4.2059,350000,NEAR OCEAN,"1519 S Weymouth Ave, San Pedro, CA 90732, USA"
-118.04,33.99,36,3531,754,1613,697,3.2359,198600,<1H OCEAN,"12727 Orange Dr, Whittier, CA 90601, USA"
-118.33,34.04,48,2437,443,1400,426,2.628,251100,<1H OCEAN,"4161 W Washington Blvd, Los Angeles, CA 90018, USA"
-119.02,37.64,14,5919,1278,265,112,3.2431,221400,INLAND,"JXRJ+22 Mammoth Lakes, CA, USA"
-117.01,32.72,12,2914,734,2104,703,2.3068,132300,NEAR OCEAN,"8724 Harness St, Spring Valley, CA 91977, USA"
-122.31,40.75,18,1411,330,494,227,1.4911,75800,INLAND,"QM2Q+2X Mountain Gate, CA, USA"
-119.17,34.18,38,3221,783,2792,736,2.9118,172400,NEAR OCEAN,"618 E Hemlock St, Oxnard, CA 93033, USA"
-119.88,34.44,27,4724,793,2394,738,5.5954,261400,NEAR OCEAN,"Alameda & Bassano, Goleta, CA 93117, USA"
-117.22,32.73,38,3966,768,1640,729,3.8409,291400,NEAR OCEAN,"2782 Belknap Way, San Diego, CA 92106, USA"
-117.27,34.1,9,3904,1042,3688,896,1.8022,78000,INLAND,"777 E Rialto Ave, San Bernardino, CA 92415, USA"
-117.28,33.18,14,676,118,384,126,6.2096,178100,NEAR OCEAN,"3554 Sky Haven Ln, Oceanside, CA 92056, USA"
-121.59,39.74,17,1646,330,750,344,2.3798,83800,INLAND,"1480 Teaberry Ln, Paradise, CA 95969, USA"
-119.13,36.13,28,1673,385,1434,371,2.0586,40900,INLAND,"4VHC+X2 Plainview, CA, USA"
-119.12,36.69,13,3963,812,1905,671,2.2278,90500,INLAND,"46596 Chuckwagon Rd, Yokuts Valley, CA 93675, USA"
-118.53,34.45,10,5509,969,3002,959,5.5981,220100,<1H OCEAN,"22504 La Rochelle Dr, Santa Clarita, CA 91350, USA"
-119.72,34.47,34,3262,533,1265,502,5.8411,381800,<1H OCEAN,"F79H+XX Mission Canyon, CA, USA"
-122.09,41.32,52,4019,824,1728,706,2.2462,62900,INLAND,"5624 Red Fir Rd, McCloud, CA 96057, USA"
-118.22,34.04,43,2343,803,2468,707,1.5163,115000,<1H OCEAN,"573 S Boyle Ave, Los Angeles, CA 90033, USA"
-117.82,33.84,25,1788,203,676,217,10.1299,454300,<1H OCEAN,"4415 E Orange Creek Ln, Anaheim, CA 92807, USA"
-117.61,33.45,6,950,184,426,186,4.7237,220700,NEAR OCEAN,"26116 Paseo Marbella, San Juan Capistrano, CA 92675, USA"
-118.19,33.79,29,3497,1096,2994,919,1.8109,137500,NEAR OCEAN,"1801 Long Beach Blvd, Long Beach, CA 90806, USA"
-117.28,33.22,13,2832,542,1065,531,2.3844,98600,<1H OCEAN,"1600 Avenida Andante, Oceanside, CA 92056, USA"
-117.71,33.61,25,3004,718,891,626,2.395,80300,<1H OCEAN,"23961 Calle De La Magdalena Suite 300, Laguna Hills, CA 92653, USA"
-118.11,34.16,52,1353,274,852,306,3.4583,239900,INLAND,"1952 Loma Vista St, Pasadena, CA 91104, USA"
-117.12,33.27,11,3016,601,1727,541,4.9375,232800,<1H OCEAN,"9834 Circle R Dr, Valley Center, CA 92082, USA"
-122.53,38.32,22,3577,606.8,1371,501,5.795,332300,<1H OCEAN,"8F99+XX Eldridge, CA, USA"
-121.37,38.62,43,1077,199,447,182,3.0139,115600,INLAND,"4021 Hancock Dr, Sacramento, CA 95821, USA"
-119.84,36.81,18,2789,378,937,364,7.7062,188300,INLAND,"5101 N Pleasant Ave, Fresno, CA 93711, USA"
-118.45,34.05,28,801,399,936,406,2.1875,181300,<1H OCEAN,"345 Sawtelle Blvd, Los Angeles, CA 90073, USA"
-117.71,34.06,16,1458,295,912,331,3.625,160400,INLAND,"4329 State St, Montclair, CA 91763, USA"
-121.77,36.71,18,6601,1395,3562,1299,3.512,174800,<1H OCEAN,"14207 Del Monte Blvd, Marina, CA 93933, USA"
-118.16,34.07,41,247,55,925,50,3.5769,135700,<1H OCEAN,"2009 Westmont Dr, Alhambra, CA 91803, USA"
-121.49,37.94,31,1860,394,1848,293,2.2891,162500,INLAND,"WGQ6+X2 Discovery Bay, CA, USA"
-121.05,39.23,20,1634,374,1053,390,1.5313,154900,INLAND,"1094 E Main St, Grass Valley, CA 95945, USA"
-118.09,34.14,40,3092,549,1457,536,5.3377,373800,INLAND,"365 El Nido Ave, Pasadena, CA 91107, USA"
-119.83,36.77,32,2867,615,1705,570,2.4286,68100,INLAND,"1605 W Yale Ave, Fresno, CA 93705, USA"
-122.13,37.69,34,1131,278,560,237,2.875,161700,NEAR BAY,"190 College St, San Lorenzo, CA 94580, USA"
-118.42,34.23,34,1550,279,1011,288,4.5375,189000,<1H OCEAN,"13163 Crowley St, Arleta, CA 91331, USA"
-121.83,37.28,17,3057,606,2030,602,5.2166,230900,<1H OCEAN,"4049 San Simeon Way, San Jose, CA 95111, USA"
-117.9,33.8,21,1342,326,748,335,2.9231,45000,<1H OCEAN,"1935 S Manchester Ave, Anaheim, CA 92802, USA"
-118.07,33.85,16,3771,606,2196,564,7.0113,319700,<1H OCEAN,"12259 Yearling Pl, Cerritos, CA 90703, USA"
-117.92,33.62,35,1821,335,727,316,6.5842,458500,<1H OCEAN,"2401 Cliff Dr, Newport Beach, CA 92663, USA"
-121.9,37.3,52,1575,284,629,284,5.6437,312000,<1H OCEAN,"1503 Newport Ave, San Jose, CA 95125, USA"
-122.07,37.34,33,1208,198,495,216,5.4659,500001,<1H OCEAN,"2255 Grant Rd, Los Altos, CA 94024, USA"
-117.99,33.92,27,5805,1152,3106,1144,4.061,222700,<1H OCEAN,"15970 Silvergrove Dr, Whittier, CA 90604, USA"
-121.93,37.27,35,1855,345,985,329,6.0196,255100,<1H OCEAN,"1976 Abinante Ln, San Jose, CA 95124, USA"
-117.67,33.51,18,1645,393,1490,355,3.4792,126400,<1H OCEAN,"31053 Avenida De La Vista, San Juan Capistrano, CA 92675, USA"
-121.95,37.24,32,1382,239,705,251,6.0957,405400,<1H OCEAN,"15730 Loma Vista Ave, Los Gatos, CA 95032, USA"
-122.14,37.7,17,1463,292,695,330,4.5859,187200,NEAR BAY,"14601 Washington Ave, San Leandro, CA 94578, USA"
-118.25,34.02,32,1375,448,1698,432,1.6302,130700,<1H OCEAN,"1415 E 22nd St, Los Angeles, CA 90011, USA"
-122.18,37.41,21,1034,117,323,117,10.7237,500001,NEAR OCEAN,"CR5C+X2 Stanford, CA, USA"
-118.64,34.19,33,3017,494,1423,470,5.6163,248400,<1H OCEAN,"6606 Gross Ave, Canoga Park, CA 91307, USA"
-118.12,34.18,47,2344,513,1537,481,3.4777,230600,INLAND,"1492 Morada Pl, Altadena, CA 91001, USA"
-118.14,33.77,52,2208,409,791,408,5.8408,500000,NEAR OCEAN,"4511 E Colorado St, Long Beach, CA 90814, USA"
-117.7,33.6,26,1021,230,301,208,2.625,80600,<1H OCEAN,"24912 Sunset Pl E, Laguna Hills, CA 92653, USA"
-118.23,33.93,36,501,123,487,118,1.3,87000,<1H OCEAN,"2411 E 115th Pl, Los Angeles, CA 90059, USA"
